market,idt,maturity_target,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc
infl5y,01/28/2015,60,0.015319349,0.009608978,0.234894351,2.859605698,0.005247951,0.015257189,0.025382478,-1,0.28980879,3,0.063181111
infl5y,2/4/2015,60,0.016962874,0.009567984,0.190975026,2.847107772,0.006019479,0.017238213,0.028426419,-1,0.230928144,3,0.082904192
infl5y,2/10/2015,60,0.017274292,0.009569766,0.180660344,2.844535128,0.006172398,0.017558411,0.028922362,-1,0.220565308,3,0.087549859
infl5y,02/18/2015,60,0.016873332,0.00955835,0.194679987,2.856341652,0.005982032,0.017144006,0.028259765,-1,0.233807714,3,0.081446592
infl5y,02/24/2015,60,0.016587226,0.00957631,0.197813655,2.843763763,0.005833461,0.016836957,0.027807893,-1,0.243808693,3,0.077804596
infl5y,3/4/2015,60,0.018269562,0.009989272,0.090455297,2.642766807,0.006452946,0.018514332,0.030777305,-1,0.195226798,3,0.111472717
infl5y,3/11/2015,60,0.016844617,0.010136125,0.119040052,2.577834229,0.005631876,0.017149296,0.029150851,-1,0.241583073,3,0.09016976
infl5y,03/18/2015,60,0.016315694,0.010317674,0.110008513,2.494553131,0.005277474,0.016594834,0.028650994,-1,0.261061147,3,0.085427791
infl5y,03/25/2015,60,0.017611055,0.010553881,-0.076203484,2.342794602,0.005697356,0.018060447,0.0306457,-1,0.220050251,3,0.109326633
infl5y,4/1/2015,60,0.01791031,0.010743764,-0.063420364,2.275762294,0.005742307,0.0183109,0.031172427,-1,0.214527061,3,0.118039866
infl5y,4/8/2015,60,0.017908732,0.011275717,0.073898141,2.161027676,0.005504019,0.018156745,0.031692772,-1,0.224334715,3,0.125838489
infl5y,04/15/2015,60,0.018258552,0.011715661,0.452957124,4.669981276,0.005567239,0.018416659,0.032070435,-1,0.218173275,3,0.133325335
infl5y,04/22/2015,60,0.018684376,0.011726229,0.426748436,4.550198682,0.005776674,0.01880396,0.032434757,-1,0.206670817,3,0.141890399
infl5y,04/29/2015,60,0.01889412,0.011703035,0.405973222,4.442465385,0.005899158,0.018993133,0.032586453,-1,0.200781234,3,0.145934167
infl5y,5/6/2015,60,0.018800522,0.011740004,0.421726934,4.529867013,0.005830616,0.018907288,0.03253588,-1,0.203752535,3,0.144442191
infl5y,05/13/2015,60,0.018425802,0.011833023,0.43914402,4.577364205,0.005576483,0.018572564,0.032306626,-1,0.215138757,3,0.138402526
infl5y,05/20/2015,60,0.018250578,0.011755249,0.426563656,4.560365545,0.005526296,0.01842766,0.032101982,-1,0.218711502,3,0.134050288
infl5y,05/27/2015,60,0.017229096,0.011406508,0.134375238,2.126908004,0.005112949,0.017445181,0.031181271,-1,0.247320726,3,0.116243163
infl5y,6/3/2015,60,0.018268791,0.011892944,0.600912126,5.297138036,0.005532184,0.018333017,0.032181888,-1,0.221352683,3,0.134718717
infl5y,6/10/2015,60,0.018572707,0.012060953,0.606136654,5.300523321,0.005593091,0.018600861,0.032553033,-1,0.215305329,3,0.142776801
infl5y,06/17/2015,60,0.01907141,0.012040255,0.559688781,5.022664081,0.005857544,0.019054917,0.032925734,-1,0.201800138,3,0.152768194
infl5y,06/24/2015,60,0.018770976,0.012015891,0.582239583,5.170935311,0.005716697,0.018785869,0.032679675,-1,0.209335176,3,0.146196216
infl5y,7/1/2015,60,0.018893819,0.01205593,0.568769503,5.047857068,0.005753303,0.018894779,0.032807576,-1,0.206731846,3,0.149363479
infl5y,7/8/2015,60,0.018018874,0.012038577,0.627461984,5.376831012,0.005329679,0.018084244,0.032085546,-1,0.230549787,3,0.132144513
infl5y,07/15/2015,60,0.017919748,0.012037817,0.636216987,5.421424529,0.005283327,0.017988336,0.031995592,-1,0.23338606,3,0.130295472
infl5y,07/22/2015,60,0.01744256,0.011944188,0.669677636,5.644966065,0.005116516,0.017518327,0.031469607,-1,0.246201566,3,0.120604088
infl5y,07/29/2015,60,0.016610917,0.011910059,0.705035215,5.788371585,0.003951893,0.016636806,0.030582894,-1,0.271622087,3,0.107172551
infl5y,8/5/2015,60,0.015677937,0.011548141,0.240778602,2.130008913,0.002391354,0.015606201,0.029624718,-1,0.300284293,3,0.095948827
infl5y,8/12/2015,60,0.014987178,0.011521095,0.269206842,2.165924424,0.001376329,0.014698607,0.028663257,-1,0.323556731,3,0.087070654
infl5y,08/19/2015,60,0.014102249,0.011484421,0.305585441,2.219071186,0.000221038,0.013633094,0.027260974,-1,0.354475657,3,0.076988957
infl5y,08/26/2015,60,0.013971667,0.011575134,0.30401319,2.181302819,-8.10E-05,0.013498647,0.027225301,-1,0.359730734,3,0.076861248
infl5y,9/2/2015,60,0.014671216,0.011628906,0.275516229,2.13018447,0.000742523,0.014312846,0.028392326,-1,0.335456796,3,0.084988829
infl5y,9/9/2015,60,0.014558536,0.011641227,0.284752933,2.132131578,0.000577335,0.014166361,0.028255095,-1,0.339716626,3,0.083975688
infl5y,09/16/2015,60,0.014656721,0.011644889,0.280309158,2.125122374,0.000702506,0.014285186,0.028405411,-1,0.336324364,3,0.085128288
infl5y,09/23/2015,60,0.013969675,0.011614933,0.308477649,2.166243461,-0.000134803,0.013488017,0.027307729,-1,0.360363338,3,0.077464648
infl5y,09/30/2015,60,0.013419088,0.011591131,0.331360542,2.20460889,-0.000744226,0.012899615,0.026339466,-1,0.380080046,3,0.071872324
infl5y,10/7/2015,60,0.01503702,0.012299483,0.782061471,6.055085827,0.000726142,0.014701999,0.02915007,-1,0.327396741,3,0.091472049
infl5y,10/14/2015,60,0.013959315,0.011811746,0.283433566,2.062442919,-0.000446886,0.013519861,0.02765807,-1,0.361516064,3,0.079853821
infl5y,10/21/2015,60,0.013996059,0.011813059,0.281352727,2.058047083,-0.000406865,0.013561033,0.027718132,-1,0.360222545,3,0.08025957
infl5y,10/28/2015,60,0.014181509,0.011647249,0.238372487,2.089472143,7.11E-06,0.013834934,0.027665073,-1,0.350734633,3,0.07950025
infl5y,11/4/2015,60,0.015376316,0.011617075,0.237149871,2.101209109,0.001762864,0.015243606,0.029334941,-1,0.310736961,3,0.093074419
infl5y,11/11/2015,60,0.015216126,0.011610197,0.243708038,2.109141003,0.001535143,0.015028968,0.029114428,-1,0.316115995,3,0.091007376
infl5y,11/18/2015,60,0.015351891,0.011635055,0.238815195,2.095394741,0.00169359,0.015209433,0.029330233,-1,0.311787455,3,0.093038714
infl5y,11/25/2015,60,0.016343594,0.012090434,0.71824073,5.819399744,0.003084497,0.016335854,0.030478195,-1,0.282098231,3,0.105736534
infl5y,12/2/2015,60,0.016279551,0.012051711,0.733719109,5.94517341,0.003069603,0.016256329,0.030356451,-1,0.283783512,3,0.104214398
infl5y,12/9/2015,60,0.015481228,0.011603386,0.237657112,2.106819873,0.001956284,0.015371987,0.029451754,-1,0.307196779,3,0.09421238
infl5y,12/16/2015,60,0.015296307,0.011651317,0.245741394,2.09247808,0.001587911,0.015123512,0.029286443,-1,0.314044739,3,0.092643906
infl5y,12/23/2015,60,0.015751551,0.011572282,0.229910722,2.113702278,0.00245139,0.015713207,0.029746453,-1,0.297842032,3,0.097219697
infl5y,12/31/2015,60,0.016290771,0.011981458,0.735413678,5.939077201,0.003246089,0.016261685,0.030290674,-1,0.282782143,3,0.103416773
infl5y,1/6/2016,60,0.015444755,0.011520374,0.247093981,2.146936587,0.00206712,0.015312929,0.029282588,-1,0.307715534,3,0.092544133
infl5y,01/13/2016,60,0.014300302,0.01125569,0.321815044,2.330261642,0.000864548,0.013822523,0.027136526,-1,0.345962472,3,0.075984653
infl5y,01/20/2016,60,0.013628361,0.011660941,0.347131054,2.187257515,-0.000571338,0.013079745,0.026865054,-1,0.374063549,3,0.075025336
infl5y,01/27/2016,60,0.01437408,0.011074768,0.144108191,2.249234734,0.001061237,0.014205025,0.026783329,-1,0.335511918,3,0.07258963
infl5y,2/3/2016,60,0.014039688,0.010960596,0.153872178,2.283218804,0.000753769,0.013799931,0.025953385,-1,0.346727219,3,0.067775694
infl5y,2/11/2016,60,0.012255638,0.010771287,-0.081227427,2.070939134,-0.001419973,0.012268364,0.024198911,-1,0.401383202,3,0.0465802
infl5y,02/18/2016,60,0.012584083,0.01062738,-0.022009338,2.213465861,-0.000811952,0.01249474,0.024296797,-1,0.391034415,3,0.048289011
infl5y,02/24/2016,60,0.013865811,0.010701729,-0.071918652,2.193148031,0.000695171,0.013939104,0.024943605,-1,0.343181952,3,0.060001565
infl5y,3/2/2016,60,0.015535103,0.010249579,-0.122399475,2.433642401,0.00447237,0.016046803,0.027049352,-1,0.279718077,3,0.0717506
infl5y,3/9/2016,60,0.015770961,0.010220416,-0.133892325,2.454535502,0.00500633,0.016324862,0.027425439,-1,0.271197475,3,0.074284869
infl5y,03/16/2016,60,0.016554972,0.010251407,-0.163094013,2.469731252,0.005337304,0.017174159,0.02878078,-1,0.245320275,3,0.085745597
infl5y,03/23/2016,60,0.016300478,0.010108129,-0.131020791,2.530853701,0.005313906,0.016880802,0.028139945,-1,0.252506612,3,0.079826708
infl5y,03/30/2016,60,0.01741741,0.010148672,-0.171130181,2.556580515,0.005822303,0.017986852,0.029853086,-1,0.217287976,3,0.098008406
infl5y,4/6/2016,60,0.016694508,0.010124247,-0.145846175,2.537983795,0.005484889,0.017289877,0.028796862,-1,0.239721193,3,0.085867498
infl5y,04/13/2016,60,0.016395755,0.010113422,-0.135098913,2.530029801,0.005353609,0.016981908,0.028308033,-1,0.249401679,3,0.081283349
infl5y,04/20/2016,60,0.016720817,0.010124779,-0.14664875,2.535776359,0.005496868,0.01731612,0.028839232,-1,0.238885713,3,0.086292215
infl5y,04/27/2016,60,0.017204541,0.010140572,-0.164206436,2.549584727,0.005720041,0.017787928,0.029559194,-1,0.223735294,3,0.09426916
infl5y,5/4/2016,60,0.016855201,0.010129587,-0.151409586,2.539667402,0.005557327,0.017450139,0.029047434,-1,0.234617726,3,0.088444392
infl5y,5/11/2016,60,0.016778701,0.010127761,-0.148439782,2.540995205,0.005522251,0.01737428,0.028929462,-1,0.23704582,3,0.087210442
infl5y,05/18/2016,60,0.01673959,0.009997824,-0.093730483,2.61490775,0.005597361,0.017281297,0.028674837,-1,0.237801624,3,0.084721646
infl5y,05/25/2016,60,0.01708847,0.010022431,-0.109840349,2.612665878,0.005749337,0.017630508,0.029236468,-1,0.226804124,3,0.090537626
infl5y,6/1/2016,60,0.016738696,0.010012957,-0.096839868,2.605776474,0.005587062,0.017283412,0.028697774,-1,0.237963787,3,0.084951024
infl5y,6/8/2016,60,0.017301098,0.010031195,-0.117743188,2.616198424,0.005849346,0.017834131,0.029548671,-1,0.220230964,3,0.09416305
infl5y,06/15/2016,60,0.01648831,0.010004659,-0.087913668,2.601252162,0.005475912,0.017024486,0.02828252,-1,0.246124447,3,0.081128249
infl5y,06/22/2016,60,0.015966075,0.010029549,-0.06685003,2.574515172,0.005227104,0.016449764,0.027430063,-1,0.264231787,3,0.074419061
infl5y,06/29/2016,60,0.015724547,0.010025549,-0.05710775,2.572300362,0.005123178,0.016166997,0.026980746,-1,0.272639673,3,0.07130621
infl5y,7/6/2016,60,0.016224053,0.010039335,-0.075998505,2.580498066,0.005336821,0.016738518,0.027902421,-1,0.255499564,3,0.078001744
infl5y,07/13/2016,60,0.016187213,0.010034695,-0.075540981,2.581083136,0.005327644,0.01669496,0.027833676,-1,0.256697298,3,0.077456974
infl5y,07/20/2016,60,0.015863156,0.01002596,-0.063449057,2.574297204,0.005184492,0.016331043,0.027235637,-1,0.267751856,3,0.073044602
infl5y,07/27/2016,60,0.015036187,0.00999475,-0.030820168,2.573918174,0.004242972,0.015292114,0.025499407,-1,0.296993584,3,0.062876535
infl5y,8/3/2016,60,0.014811954,0.00998568,-0.02234832,2.573069423,0.003813965,0.014981249,0.024995055,-1,0.30516712,3,0.060384111
infl5y,8/10/2016,60,0.014911471,0.009990139,-0.026318964,2.574949401,0.004002704,0.015121549,0.025210846,-1,0.301518205,3,0.061471641
infl5y,08/17/2016,60,0.015184211,0.01000113,-0.036862968,2.572630619,0.00453089,0.015490187,0.025832569,-1,0.29165692,3,0.064580897
infl5y,08/24/2016,60,0.015565207,0.009922146,-0.028210856,2.633124041,0.005128385,0.015934305,0.026454033,-1,0.277722346,3,0.068004852
infl5y,08/31/2016,60,0.015133531,0.009912143,-0.015199698,2.617512122,0.004688826,0.015389502,0.025519545,-1,0.293159864,3,0.06294453
infl5y,9/7/2016,60,0.015654358,0.00991739,-0.034411535,2.634159698,0.005162551,0.016055558,0.026601872,-1,0.274333957,3,0.068882917
infl5y,09/14/2016,60,0.015810298,0.009930319,-0.041483369,2.623683865,0.005221423,0.016243149,0.026944215,-1,0.268999608,3,0.071045419
infl5y,09/21/2016,60,0.016507905,0.009952936,-0.067374788,2.629812583,0.005520623,0.017022412,0.028232579,-1,0.245322388,3,0.080719422
infl5y,09/28/2016,60,0.017069646,0.009970984,-0.087522754,2.639916364,0.005776646,0.017592623,0.029136894,-1,0.22714933,3,0.089459396
infl5y,10/5/2016,60,0.017569923,0.00998756,-0.105857264,2.648324224,0.006016867,0.018068242,0.029853172,-1,0.211701898,3,0.098019588
infl5y,10/12/2016,60,0.018011605,0.009991827,-0.119251058,2.661692525,0.006255418,0.018463436,0.030410363,-1,0.198564123,3,0.106028718
infl5y,10/19/2016,60,0.018662189,0.010020373,-0.142311359,2.664533559,0.006617577,0.019023731,0.03116484,-1,0.180649659,3,0.11941515
infl5y,10/26/2016,60,0.018744628,0.010022702,-0.144399405,2.663996549,0.00666703,0.019093104,0.031251048,-1,0.178458779,3,0.12118046
infl5y,11/2/2016,60,0.018549412,0.010014153,-0.136414696,2.66554189,0.006554178,0.018926674,0.031041375,-1,0.183685319,3,0.116991753
infl5y,11/9/2016,60,0.019835038,0.010059057,-0.180378886,2.672099583,0.007394443,0.019996217,0.032257633,-1,0.151500378,3,0.146645043
infl5y,11/16/2016,60,0.020050041,0.010065977,-0.18770092,2.670486454,0.007555462,0.02017413,0.032429602,-1,0.146636789,3,0.152123234
infl5y,11/23/2016,60,0.019986853,0.010068828,-0.18568845,2.665880388,0.00750236,0.0201221,0.032384014,-1,0.148169498,3,0.150616909
infl5y,11/30/2016,60,0.020886143,0.010072532,-0.215898471,2.678532089,0.008265707,0.020877587,0.03301533,-1,0.128754627,3,0.174396731
infl5y,12/7/2016,60,0.020810172,0.010031916,-0.215775866,2.695765016,0.008232322,0.020811558,0.032941777,-1,0.129560753,3,0.17159548
infl5y,12/14/2016,60,0.021241964,0.010045414,-0.231248721,2.690260378,0.008632314,0.021187671,0.033221612,-1,0.121248106,3,0.18405266
infl5y,12/21/2016,60,0.021190724,0.009983284,-0.226893164,2.718842952,0.008645912,0.021134894,0.033154011,-1,0.121168435,3,0.181451036
infl5y,12/28/2016,60,0.02169952,0.009997038,-0.247048746,2.719258174,0.009161672,0.021595912,0.033457412,-1,0.112000817,3,0.196762333
infl5y,1/4/2017,60,0.022031148,0.0100086,-0.260343839,2.717282681,0.00952284,0.021909569,0.033645523,-1,0.106443404,3,0.207176303
infl5y,1/11/2017,60,0.022056679,0.010008409,-0.262685436,2.71856537,0.009554463,0.021934664,0.033659208,-1,0.105982732,3,0.207973591
infl5y,01/18/2017,60,0.021890922,0.010004035,-0.254984275,2.717274826,0.009367599,0.021775867,0.033567365,-1,0.108751478,3,0.20274732
infl5y,01/25/2017,60,0.022456566,0.010007906,-0.277851315,2.739873674,0.010060596,0.022323099,0.033864172,-1,0.099245514,3,0.2204323
infl5y,2/1/2017,60,0.022643814,0.010026301,-0.284401243,2.717958503,0.01025,0.022523867,0.033967227,-1,0.096963641,3,0.227125349
infl5y,2/8/2017,60,0.021534297,0.009992393,-0.241220165,2.717143488,0.008988843,0.021444691,0.033361522,-1,0.11488473,3,0.191721243
infl5y,02/15/2017,60,0.022388658,0.010017783,-0.274323821,2.718991539,0.009940503,0.022261447,0.033835482,-1,0.100754895,3,0.218663693
infl5y,02/22/2017,60,0.022056609,0.010009622,-0.258959827,2.714110438,0.009552388,0.021930987,0.033662305,-1,0.106024121,3,0.207956656
infl5y,3/1/2017,60,0.022018153,0.010008102,-0.260130774,2.71858272,0.009508251,0.021897292,0.033638065,-1,0.106654783,3,0.206763374
infl5y,3/8/2017,60,0.021814736,0.01000167,-0.251320407,2.716624481,0.009284014,0.021703721,0.033525033,-1,0.110037695,3,0.200362535
infl5y,03/15/2017,60,0.021814151,0.010001401,-0.249506165,2.71452757,0.00928444,0.02170043,0.033526593,-1,0.110043722,3,0.200309953
infl5y,03/22/2017,60,0.021406996,0.009988821,-0.23632714,2.72012549,0.008859322,0.021329538,0.033284894,-1,0.117164286,3,0.187872702
infl5y,03/29/2017,60,0.021381819,0.009987208,-0.235317901,2.718238552,0.008833469,0.021307187,0.033269148,-1,0.117627772,3,0.187118325
infl5y,4/5/2017,60,0.021140143,0.00997962,-0.22680519,2.720045418,0.008596992,0.021092963,0.033118378,-1,0.122104188,3,0.179969356
infl5y,4/12/2017,60,0.021018845,0.009988633,-0.223473315,2.722759459,0.008472557,0.0209883,0.033046103,-1,0.124549251,3,0.176591627
infl5y,04/20/2017,60,0.020176263,0.009948549,-0.193763394,2.724531674,0.007750986,0.020274754,0.032441355,-1,0.14178421,3,0.153253547
infl5y,04/26/2017,60,0.020404096,0.009958124,-0.201599384,2.723714691,0.007935849,0.020464561,0.032614699,-1,0.136896002,3,0.159338975
infl5y,5/3/2017,60,0.019936,0.009940834,-0.189393994,2.729837818,0.007560203,0.020080645,0.032245876,-1,0.147108739,3,0.147047397
infl5y,5/10/2017,60,0.019834411,0.009935427,-0.182541705,2.726877169,0.007488006,0.019992891,0.032163918,-1,0.149420334,3,0.144423925
infl5y,05/17/2017,60,0.019152749,0.009913345,-0.159791642,2.726076311,0.007007384,0.01943301,0.031548738,-1,0.165874274,3,0.128052745
infl5y,05/24/2017,60,0.019630407,0.009577467,-0.181028108,2.89510957,0.007600812,0.019818814,0.031706608,-1,0.148173428,3,0.132994438
infl5y,05/31/2017,60,0.019718947,0.009579796,-0.183274154,2.893653383,0.007671434,0.019889466,0.031789457,-1,0.146086638,3,0.135190729
infl5y,6/7/2017,60,0.019376641,0.008873968,-0.287357971,3.88881394,0.008098961,0.019657139,0.030568104,-1,0.136475568,3,0.109489794
infl5y,06/14/2017,60,0.018267187,0.008847211,-0.255358913,3.825076238,0.007212425,0.018787032,0.028886046,-1,0.166747953,3,0.085756671
infl5y,06/21/2017,60,0.017739076,0.008839753,-0.237767578,3.779969113,0.006865893,0.018344805,0.027882182,-1,0.182923606,3,0.076241892
infl5y,06/28/2017,60,0.019104554,0.008778371,-0.327772114,3.941999753,0.007924261,0.019466274,0.030105442,-1,0.141525787,3,0.101647735
infl5y,7/5/2017,60,0.019320042,0.008834113,-0.333349725,3.914948342,0.008080043,0.019632183,0.03045564,-1,0.136801838,3,0.107531844
infl5y,7/12/2017,60,0.019256775,0.008837064,-0.331684508,3.909490236,0.008018739,0.019583865,0.030377134,-1,0.138490643,3,0.106145823
infl5y,07/19/2017,60,0.019509458,0.008840376,-0.33798914,3.920109046,0.008255508,0.019776898,0.030699469,-1,0.13215459,3,0.112096231
infl5y,07/26/2017,60,0.019459118,0.008804049,-0.360240875,3.948805856,0.008237901,0.019746954,0.03060155,-1,0.132599784,3,0.110287369
infl5y,8/2/2017,60,0.019479167,0.008823014,-0.393586275,3.941167485,0.00824343,0.019776756,0.030646865,-1,0.132155088,3,0.111209638
infl5y,8/9/2017,60,0.020217105,0.009069514,-0.212933622,4.143182519,0.008889576,0.020280506,0.031550989,-1,0.117836654,3,0.130830512
infl5y,08/16/2017,60,0.019188151,0.008813014,-0.386458585,3.932292262,0.007975936,0.01955488,0.030260601,-1,0.13933393,3,0.104210719
infl5y,08/23/2017,60,0.019137861,0.008813448,-0.382854465,3.929863175,0.007931049,0.019514997,0.030192523,-1,0.1406605,3,0.103071243
infl5y,08/30/2017,60,0.019098968,0.008841502,-0.461349977,3.917655598,0.00787526,0.019520941,0.030174667,-1,0.141368144,3,0.102813196
infl5y,9/6/2017,60,0.019554003,0.008861356,-0.473169658,3.933258398,0.008288648,0.019868426,0.03077724,-1,0.130367446,3,0.113979148
infl5y,09/13/2017,60,0.02021293,0.008892726,-0.489931615,3.938355565,0.00897126,0.020376645,0.031512479,-1,0.115942324,3,0.131673141
infl5y,09/20/2017,60,0.020491736,0.008845085,-0.411586066,3.660669662,0.009069426,0.02059728,0.031781635,-1,0.113105466,3,0.139686631
infl5y,09/27/2017,60,0.020971039,0.008835924,-0.513225099,3.918963616,0.00997273,0.020981635,0.032150254,-1,0.100360478,3,0.152906358
infl5y,10/4/2017,60,0.020625205,0.008759254,-0.458234763,4.204495204,0.009716111,0.020662758,0.031760587,-1,0.10395847,3,0.139078883
infl5y,10/11/2017,60,0.020879461,0.008773729,-0.465425639,4.190710085,0.010054096,0.020867062,0.031992659,-1,0.099285758,3,0.146799253
infl5y,10/18/2017,60,0.020206258,0.008691849,-0.37740797,4.009489984,0.009034893,0.020335497,0.031338675,-1,0.114347468,3,0.126996706
infl5y,10/25/2017,60,0.020523665,0.008755885,-0.459175965,4.208775246,0.009582717,0.020585211,0.031663785,-1,0.105940512,3,0.136148781
infl5y,11/1/2017,60,0.020680652,0.008532355,-0.407725058,4.247634291,0.009981877,0.020680131,0.031668505,-1,0.100243164,3,0.136779525
infl5y,11/8/2017,60,0.020682118,0.008345064,-0.416546333,4.639903818,0.010402452,0.020639985,0.031504283,-1,0.094527005,3,0.132173143
infl5y,11/15/2017,60,0.02045317,0.008307695,-0.370030268,4.512033765,0.00999475,0.02046425,0.031257733,-1,0.100074121,3,0.12545039
